"ODD";"INDICATEUR_DEVDUR";"UNIT_MEASURE";"UNIT_MULT";"OBS_STATUS";"GEO";"GEO_OBJECT";"DEVDUR_COMPOSITE";"SEX";"AGE";"EMPSTA";"PCS";"TYPE_INDICATEUR_DEVDUR";"TIME_PERIOD";"OBS_VALUE"
"ODD14";"14.i6b";"_Z";"0";"A";"F";"FRANCE";"DOCSTRA_NIV2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;1
"ODD11";"11.i2a";"HA";"0";"A";"FM";"FRANCE";"S_ART";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2022;5215119
"ODD14";"14.i3b";"T";"3";"A";"FM";"FRANCE";"_T";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;15.8
"ODD12";"12.i6b";"PT";"0";"A";"F_X_D976";"FRANCE";"ECOCIRC_PILIER1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;46
"ODD12";"12.i3";"KG";"0";"L";"F";"FRANCE";"ALIM_ETAP5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2016;
"ODD17";"17.i3";"PT";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2017;98.7
"ODD12";"12.i2c";"EUR_KG";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2017;2.5
"ODD11";"11.i3a";"T";"3";"A";"F";"FRANCE";"TRAIT2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2013;5847
"ODD11";"11.i4b";"uGM3";"0";"A";"F";"FRANCE";"URBA4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;16.3
"ODD8";"8.i2";"PT";"0";"A";"F_X_D976";"FRANCE";"_Z";"F";"Y15T64";"_Z";"_Z";"I_ODD-NIR";1985;51.7
"ODD14";"14.i6a";"_Z";"0";"A";"FM";"FRANCE";"DOCSTRA_NIV1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;0
"ODD11";"11.i2a";"PT";"0";"A";"FM";"FRANCE";"P_ART";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2003;7.679806
"ODD15";"15.i3a";"HA";"0";"A";"FM";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2012;28868715
"ODD14";"14.i1a";"PT";"0";"B";"F";"FRANCE";"ETAT6";"_Z";"_Z";"_Z";"_Z";"I_ODD";2021;3.4
"ODD12";"12.i3";"KG";"0";"L";"F";"FRANCE";"ALIM_ETAP5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2017;
"ODD8";"8.i2";"PT";"0";"A";"F_X_D976";"FRANCE";"_Z";"_T";"Y25T49";"_Z";"_Z";"I_ODD-NIR";2017;80.7
"ODD17";"17.i4a";"PT";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2016;57.3
"ODD15";"15.i2";"PT";"0";"L";"FM";"FRANCE";"ETAT15";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;
"ODD15";"15.i6a";"IX";"0";"R";"FM";"FRANCE";"HABIT_TYP2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;86
"ODD15";"15.i7b";"_Z";"0";"L";"DOM_COMER";"OTHER";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2022;
"ODD8";"8.i2";"PT";"0";"A";"F_X_D976";"FRANCE";"_Z";"_T";"Y15T24";"_Z";"_Z";"I_ODD-NIR";2023;35.2
"ODD14";"14.i1b";"PT";"0";"L";"F";"FRANCE";"ETAT7";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;
"ODD14";"14.i1a";"PT";"0";"L";"F";"FRANCE";"ETAT7";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;
"ODD11";"11.i3a";"T";"3";"E";"F";"FRANCE";"TRAIT1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;52
"ODD15";"15.i7a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;37.5
"ODD11";"11.i2a";"PT";"0";"A";"FM";"FRANCE";"P_ART";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2018;9.201105
"ODD11";"11.i2a";"PT";"0";"A";"FM";"FRANCE";"P_ART";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";2013;8.714177
"ODD7";"7.i2b";"PT";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;14.9
"ODD11";"11.i2a";"HA";"0";"A";"FM";"FRANCE";"S_ART";"_Z";"_Z";"_Z";"_Z";"I_ODD-NIR";1998;3948423
"ODD12";"12.i3";"KG";"0";"L";"F";"FRANCE";"ALIM_ETAP2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;
"ODD15";"15.i2";"PT";"0";"L";"FM";"FRANCE";"ETAT16";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD15";"15.i3b";"HA";"0";"L";"DOM";"OTHER";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;
"ODD14";"14.i3b";"T";"3";"A";"FM";"FRANCE";"MER_FACADE3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2017;3.6
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2012;0.327
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2016;7.2
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2014;
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2014;64.1
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2020;7.3
"ODD3";"3.i1a";"_Z";"0";"L";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2023;
"ODD2";"2.i6a";"_Z";"6";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;105
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"F";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2015;7.2
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2022;7.1
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;8.4
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2021;6.8
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;57
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2004;83.8
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";1999;74.9
"ODD2";"2.i4b";"_Z";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;5399
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2019;63.7
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2005;76.7
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2011;3.4
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2023;13.1
"ODD2";"2.i5";"_Z";"0";"P";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2023;0.249
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2012;84.8
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";1997;74.5
"ODD2";"2.i5";"_Z";"0";"P";"F";"FRANCE";"ANIM3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2023;1.451
"ODD2";"2.i5";"_Z";"0";"L";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_GE65";"_Z";"_Z";"I_ODD-NIR";2019;
"ODD2";"2.i3";"IX_S";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2022;2.59
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"Y_GE65";"_Z";"_Z";"I_ODD-NIR";2021;8.2
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2011;0.328
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2010;7.3
"ODD2";"2.i6a";"_Z";"6";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;88.6
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2021;11.3
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2004;61.5
"ODD2";"2.i4a";"PT";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2014;4
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"F";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2019;7.3
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2018;17
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_GE65";"_Z";"_Z";"I_ODD-NIR";2014;
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2017;6.4
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2010;7.3
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2002;83
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2020;13.3
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM6";"_Z";"_Z";"_Z";"_Z";"I_ODD";2011;1.005
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;0.247
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2021;10.2
"ODD3";"3.i1b";"_Z";"0";"L";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2023;
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2023;159
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2016;
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"F";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2011;7.3
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2020;63.9
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2007;62.8
"ODD3";"3.i1a";"_Z";"0";"L";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2024;
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2013;85
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2016;12.1
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2020;7.2
"ODD1";"1.i2";"PT";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y18T64";"_Z";"_Z";"I_ODD";2023;13.5
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM6";"_Z";"_Z";"_Z";"_Z";"I_ODD";2010;1.043
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";1998;82.4
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2022;13.6
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2010;38
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2022;10.5
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";1999;82.5
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y18T64";"_Z";"_Z";"I_ODD";2019;
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2017;7.2
"ODD2";"2.i6a";"_Z";"6";"P";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2021;85.8
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2011;85
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2015;
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2010;182
"ODD2";"2.i3";"IX_S";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;2.51
"ODD2";"2.i6a";"_Z";"6";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2018;120.8
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2010;0.34
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y18T64";"_Z";"_Z";"I_ODD";2015;
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM6";"_Z";"_Z";"_Z";"_Z";"I_ODD";2017;0.512
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2007;77.4
"ODD2";"2.i4b";"_Z";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2018;1513
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;0.341
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2018;0.322
"ODD2";"2.i4a";"PT";"0";"R";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;4.8
"ODD2";"2.i3";"IX_S";"0";"B";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;2.47
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM6";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;0.353
"ODD2";"2.i5";"_Z";"0";"L";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD3";"3.i4a";"_Z";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2024;
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2015;62.7
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2013;7.1
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2012;7.6
"ODD2";"2.i4b";"_Z";"0";"L";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM4";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;0.388
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2019;7.3
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2012;0.994
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2021;10.5
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";1996;74.1
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2015;79
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2014;12.9
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;0.164
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2012;0
"ODD2";"2.i5";"_Z";"0";"L";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD2";"2.i4b";"_Z";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2020;14333
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2016;2.182
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2017;
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2018;
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2016;7.2
"ODD2";"2.i5";"_Z";"0";"L";"F";"FRANCE";"ANIM3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;19
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";1994;73.6
"ODD1";"1.i2";"PT";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2023;16.6
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;179
"ODD2";"2.i5";"_Z";"0";"P";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2022;0.254
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2013;0.304
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2017;11.4
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;74
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"M";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2014;7.2
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2008;84.3
"ODD2";"2.i3";"IX_S";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2016;2.49
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;163
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2020;11.2
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2000;75.2
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2019;12.4
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";1994;81.8
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2024;
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2006;64.4
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";1996;82
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2017;85.3
"ODD2";"2.i5";"_Z";"0";"P";"F";"FRANCE";"ANIM5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2022;0.363
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2013;0.178
"ODD2";"2.i3";"IX_S";"0";"L";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2013;0.957
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"_T";"_Z";"_Z";"I_ODD-NIR";2022;12.9
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"_T";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2011;7.3
"ODD3";"3.i4a";"_Z";"0";"A";"FM";"FRANCE";"_Z";"F";"Y_GE16";"_Z";"_Z";"I_ODD-NIR";2023;7.2
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2022;85.2
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2020;15.5
"ODD2";"2.i4a";"PT";"0";"L";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2016;85.3
"ODD2";"2.i3";"IX_S";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2011;2.3
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2021;157
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2013;0
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_GE65";"_Z";"_Z";"I_ODD-NIR";2016;
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2004;76.7
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2016;62.6
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"Y_GE65";"_Z";"_Z";"I_ODD-NIR";2022;9
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2018;
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2011;20
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2018;
"ODD1";"1.i2";"PT";"0";"A";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2023;14.2
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2017;
"ODD2";"2.i4b";"_Z";"0";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2015;286
"ODD1";"1.i2";"PT";"0";"L";"FM";"FRANCE";"_Z";"_T";"Y_LT18";"_Z";"_Z";"I_ODD";2015;
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2021;0.188
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R2";"_Z";"_Z";"_Z";"_Z";"I_ODD";2023;22
"ODD2";"2.i5";"_Z";"0";"A";"F";"FRANCE";"ANIM5";"_Z";"_Z";"_Z";"_Z";"I_ODD";2010;1.217
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2016;64.1
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R3";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;109
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"F";"_T";"_Z";"_Z";"I_ODD";2007;84.4
"ODD3";"3.i1a";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2021;65.6
"ODD2";"2.i6a";"_Z";"6";"A";"F";"FRANCE";"_Z";"_Z";"_Z";"_Z";"_Z";"I_ODD";2019;75.8
"ODD2";"2.i7";"_Z";"0";"A";"F";"FRANCE";"EXCT_R1";"_Z";"_Z";"_Z";"_Z";"I_ODD";2024;119
"ODD1";"1.i2";"PT";"0";"R";"FM";"FRANCE";"_Z";"_T";"Y18T64";"_Z";"_Z";"I_ODD";2020;12.5
"ODD3";"3.i1b";"_Z";"0";"A";"F";"FRANCE";"_Z";"M";"_T";"_Z";"_Z";"I_ODD";2021;79.2
